test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test
0.010018829256296158,0.8738837838172913,0.48874521255493164,0.49058449268341064,0.2207895815372467,0.40739506483078003,0.020051902160048485,0.0,0.0,0.0,1.0
0.1116570308804512,0.3306669294834137,0.6354771852493286,0.5711275935173035,0.4108089208602905,0.4566313326358795,0.04242086783051491,0.0,0.0,0.0,0.0
0.9997325539588928,0.6907225251197815,0.40637463331222534,0.5599842667579651,0.2871851325035095,0.2525094449520111,0.05909810960292816,0.0,0.0,0.0,1.0
0.01789090782403946,0.8310815691947937,0.40632298588752747,0.4864531457424164,0.26266899704933167,0.30943524837493896,0.23178735375404358,0.0,0.0,0.0,0.0
0.9661606550216675,0.2552817165851593,0.593540370464325,0.5624008774757385,0.3211430609226227,0.7557567358016968,6.702104826672439e-08,0.0,0.0,0.0,1.0
0.000163057615282014,0.9478949904441833,0.7616865634918213,0.4866931438446045,0.26307961344718933,0.33122313022613525,0.19120196998119354,0.0,0.0,0.0,0.0
0.9996894598007202,0.2510412931442261,0.6549671292304993,0.487142413854599,0.2960629165172577,0.34951451420783997,0.3849681317806244,0.0,0.0,0.0,1.0
6.491805379482685e-06,0.9928497076034546,0.40921100974082947,0.5837500691413879,0.2535347640514374,0.623181164264679,0.006293453276157379,0.0,0.0,0.0,0.0
0.14170438051223755,0.9447623491287231,0.6632699370384216,0.5375145673751831,0.3585578203201294,0.5827202200889587,1.0920484080825105e-14,0.0,0.0,0.0,1.0
0.9998183846473694,0.318917840719223,0.5157838463783264,0.5563753247261047,0.34614288806915283,0.23004138469696045,8.325522909968797e-11,0.0,0.0,0.0,0.0
0.8210012316703796,0.09689656645059586,0.40944188833236694,0.4872414469718933,0.24693523347377777,0.5827046632766724,0.7301632761955261,0.0,0.0,0.0,1.0
0.9993748068809509,0.11640743166208267,0.5936359763145447,0.580237090587616,0.3909645080566406,0.7359986305236816,1.112372794245288e-14,0.0,0.0,0.0,0.0
0.8984465599060059,0.961530327796936,0.5242264270782471,0.5473395586013794,0.24124939739704132,0.7752578854560852,0.00020678767759818584,0.0,0.0,0.0,1.0
0.999859094619751,0.22730907797813416,0.5920616984367371,0.5088270902633667,0.26660698652267456,0.7123813629150391,0.4877414107322693,0.0,0.0,0.0,0.0
1.9509259345795726e-06,0.20457573235034943,0.3924393355846405,0.48724743723869324,0.362040638923645,0.6843580007553101,6.315462069321834e-14,0.0,0.0,0.0,1.0
0.9673813581466675,0.7824196815490723,0.6464745402336121,0.484450101852417,0.2835596203804016,0.3313060998916626,8.410856025875546e-06,0.0,0.0,0.0,0.0
4.058428021380678e-05,0.2749173939228058,0.46846964955329895,0.4869508147239685,0.3414321541786194,0.2439480423927307,0.00018108072981704026,0.0,0.0,0.0,1.0
8.405580047110561e-06,0.9009614586830139,0.4997085928916931,0.6218416690826416,0.30544355511665344,0.6983762383460999,0.7246283292770386,0.0,0.0,0.0,0.0
0.004334933590143919,0.8342651724815369,0.743964672088623,0.48596978187561035,0.328969806432724,0.5916376709938049,0.08489055931568146,0.0,0.0,0.0,1.0
0.9994736313819885,0.2741801142692566,0.43768998980522156,0.4859674572944641,0.3307676911354065,0.7416917085647583,0.08120260387659073,0.0,0.0,0.0,0.0
0.9999430179595947,0.9525983929634094,0.41435593366622925,0.48753055930137634,0.3931104838848114,0.3414073586463928,0.14312361180782318,0.0,0.0,0.0,1.0
0.8463037610054016,0.09673208743333817,0.6543231010437012,0.48614105582237244,0.3580975830554962,0.26398783922195435,0.05476013571023941,0.0,0.0,0.0,0.0
9.689210145324978e-08,0.2359006106853485,0.6275254487991333,0.5455241203308105,0.2473832070827484,0.5481823682785034,0.7224422097206116,0.0,0.0,0.0,1.0
0.0064020161516964436,0.9873194694519043,0.3974529206752777,0.4886508285999298,0.2991954982280731,0.39671745896339417,1.0398518661804482e-14,0.0,0.0,0.0,0.0
0.9539639949798584,0.9734500050544739,0.40046170353889465,0.48525527119636536,0.4092802405357361,0.6143105030059814,0.5613934993743896,0.0,0.0,0.0,1.0
0.99212247133255,0.8775430917739868,0.5604224801063538,0.5975740551948547,0.3046189844608307,0.6230484843254089,0.05351254716515541,0.0,0.0,0.0,0.0
0.9981599450111389,0.26543888449668884,0.42093127965927124,0.48527246713638306,0.35569730401039124,0.6879630088806152,0.7876935601234436,0.0,0.0,0.0,1.0
0.00795266404747963,0.2625747323036194,0.38299360871315,0.5491682887077332,0.3372591733932495,0.6773228645324707,0.7332649230957031,0.0,0.0,0.0,0.0
4.669400823331671e-06,0.2980770170688629,0.39117592573165894,0.534991443157196,0.26838210225105286,0.5942829251289368,0.0008903904817998409,0.0,0.0,0.0,1.0
0.9909842014312744,0.5220749974250793,0.5996308922767639,0.48753851652145386,0.2900656759738922,0.7138785123825073,0.008780794218182564,0.0,0.0,0.0,0.0
0.9946610331535339,0.871910035610199,0.6334657073020935,0.6514165997505188,0.30844879150390625,0.5914422869682312,0.41751208901405334,0.0,0.0,0.0,1.0
0.9512754082679749,0.8469322919845581,0.5009742975234985,0.550622820854187,0.2792093753814697,0.7228070497512817,0.021028539165854454,0.0,0.0,0.0,0.0
0.9986526966094971,0.8394564986228943,0.4148280918598175,0.49604523181915283,0.24895711243152618,0.7059435844421387,1.0991532357407848e-14,0.0,0.0,0.0,1.0
0.9997186064720154,0.735559344291687,0.43284058570861816,0.49551352858543396,0.19857846200466156,0.2743092477321625,0.7027005553245544,0.0,0.0,0.0,0.0
0.004157039802521467,0.9279923439025879,0.6367703080177307,0.4870145916938782,0.32108694314956665,0.07577168196439743,0.022404763847589493,0.0,0.0,0.0,1.0
1.846145281092504e-08,0.9944518208503723,0.3879932165145874,0.5138241648674011,0.32539328932762146,0.28888627886772156,0.29262232780456543,0.0,0.0,0.0,0.0
0.9998900890350342,0.8783464431762695,0.4027632474899292,0.48580530285835266,0.2964361906051636,0.7573488354682922,1.1042637243247489e-14,0.0,0.0,0.0,1.0
0.9835512042045593,0.9867926836013794,0.4078020751476288,0.5314408540725708,0.27163344621658325,0.10386459529399872,0.5095961689949036,0.0,0.0,0.0,0.0
0.9773660898208618,0.5446123480796814,0.7375543713569641,0.484377920627594,0.3838106691837311,0.08496575057506561,1.8229604847874725e-06,0.0,0.0,0.0,1.0
0.9893696308135986,0.2392938882112503,0.40036967396736145,0.4867795705795288,0.27334168553352356,0.4753916561603546,0.008417696692049503,0.0,0.0,0.0,0.0
0.9789739847183228,0.48174044489860535,0.47572341561317444,0.6035484671592712,0.3227780759334564,0.630643904209137,1.1525670825726642e-13,0.0,0.0,0.0,1.0
0.002114807488396764,0.9852649569511414,0.39138591289520264,0.5671953558921814,0.2787052094936371,0.08226625621318817,3.005794013688501e-08,0.0,0.0,0.0,0.0
0.00014672493853140622,0.20414699614048004,0.3931868374347687,0.48661962151527405,0.29697832465171814,0.361794650554657,0.7442597150802612,0.0,0.0,0.0,1.0
0.9996911287307739,0.46742281317710876,0.45752134919166565,0.4870442748069763,0.24450309574604034,0.7074673771858215,0.7220402359962463,0.0,0.0,0.0,0.0
0.8738895058631897,0.20797967910766602,0.522934079170227,0.5140932202339172,0.2990633547306061,0.767208993434906,0.21412807703018188,0.0,0.0,0.0,1.0
0.9511621594429016,0.9927030801773071,0.3781631886959076,0.5210773348808289,0.34691429138183594,0.23348405957221985,0.11588672548532486,0.0,0.0,0.0,0.0
0.008540921844542027,0.5304647088050842,0.6351964473724365,0.5128639936447144,0.3102641999721527,0.6955543160438538,3.32863919538795e-06,0.0,0.0,0.0,1.0
5.720974149880931e-05,0.5123748183250427,0.6191285848617554,0.4875912070274353,0.33452653884887695,0.5817154049873352,0.7999304533004761,0.0,0.0,0.0,0.0
0.9987916350364685,0.47917070984840393,0.425658643245697,0.5209357142448425,0.259500116109848,0.4275377690792084,0.01414734497666359,0.0,0.0,0.0,1.0
0.9604135155677795,0.971375584602356,0.39071130752563477,0.4861642122268677,0.3533531129360199,0.38394880294799805,1.1821920260215654e-14,0.0,0.0,0.0,0.0
0.8757328391075134,0.8935336470603943,0.6831443905830383,0.5237703323364258,0.35657745599746704,0.24433468282222748,0.019618818536400795,0.0,0.0,0.0,1.0
0.9999864101409912,0.5577738285064697,0.6194403171539307,0.489203542470932,0.40931427478790283,0.1688539683818817,0.1223464384675026,0.0,0.0,0.0,0.0
0.09445062279701233,0.8782774806022644,0.6225232481956482,0.486685574054718,0.2942359745502472,0.7350003719329834,0.012191295623779297,0.0,0.0,0.0,1.0
0.9669525027275085,0.9862632751464844,0.4272589683532715,0.5159924626350403,0.2182251363992691,0.3992610573768616,0.0005457071238197386,0.0,0.0,0.0,0.0
0.9991530179977417,0.9734859466552734,0.4139951467514038,0.4867504835128784,0.25132906436920166,0.2412184178829193,0.01750124990940094,0.0,0.0,0.0,1.0
0.9997959733009338,0.2103133350610733,0.4555610418319702,0.5772997140884399,0.25692474842071533,0.23080050945281982,0.0002437652146909386,0.0,0.0,0.0,0.0
0.0028593046590685844,0.24737216532230377,0.4090385437011719,0.48493796586990356,0.29156720638275146,0.3096521496772766,1.2073402648189561e-14,0.0,0.0,0.0,1.0
0.989648163318634,0.5448805093765259,0.5283824801445007,0.48692139983177185,0.3213413655757904,0.6765199303627014,1.1231433263893947e-14,0.0,0.0,0.0,0.0
0.9999998807907104,0.7842024564743042,0.4014902114868164,0.5318711400032043,0.29810357093811035,0.19701629877090454,0.6162979602813721,0.0,0.0,0.0,1.0
0.9958130717277527,0.3310638666152954,0.38179001212120056,0.4873219430446625,0.2636205852031708,0.7400505542755127,0.0789768397808075,0.0,0.0,0.0,0.0
0.23303954303264618,0.1330127865076065,0.7198024988174438,0.4870069921016693,0.29044559597969055,0.6448906064033508,0.33838847279548645,0.0,0.0,0.0,1.0
0.9996649026870728,0.8669057488441467,0.45569923520088196,0.5997061729431152,0.38783925771713257,0.45327627658843994,0.059025928378105164,0.0,0.0,0.0,0.0
0.002490287646651268,0.8197125792503357,0.3955692946910858,0.48755210638046265,0.29711252450942993,0.30780309438705444,1.1078036444179141e-14,0.0,0.0,0.0,1.0
0.9987865090370178,0.8937565088272095,0.7399773597717285,0.48644158244132996,0.31028878688812256,0.4600672125816345,0.16974203288555145,0.0,0.0,0.0,0.0
0.00834999606013298,0.9962228536605835,0.40141886472702026,0.5824006795883179,0.3447083532810211,0.12212371826171875,5.2826571784493626e-14,0.0,0.0,0.0,1.0
0.9341488480567932,0.6975287199020386,0.4437616169452667,0.4856961667537689,0.2585488259792328,0.2556304931640625,0.7622563242912292,0.0,0.0,0.0,0.0
0.012594196014106274,0.6919061541557312,0.4471616744995117,0.501125156879425,0.29586169123649597,0.3485323190689087,0.7585767507553101,0.0,0.0,0.0,1.0
9.388518810737878e-05,0.7960107922554016,0.563133180141449,0.4870282709598541,0.29224875569343567,0.6033712029457092,0.7318244576454163,0.0,0.0,0.0,0.0
0.9549425840377808,0.9984001517295837,0.5998731255531311,0.4867438077926636,0.28724876046180725,0.479629784822464,0.42030763626098633,0.0,0.0,0.0,1.0
0.2117641717195511,0.9221469163894653,0.40200740098953247,0.4896194040775299,0.42190757393836975,0.6491103768348694,0.00013174416380934417,0.0,0.0,0.0,0.0
0.9438190460205078,0.16193082928657532,0.40357479453086853,0.48978519439697266,0.4073639512062073,0.4977664351463318,1.0482354594791923e-14,0.0,0.0,0.0,1.0
0.9999988079071045,0.9862463474273682,0.4872080683708191,0.5659598112106323,0.23320583999156952,0.46138709783554077,1.8094206010897326e-14,0.0,0.0,0.0,0.0
0.0033928905613720417,0.8951375484466553,0.39794400334358215,0.48999691009521484,0.2693869173526764,0.6027231216430664,0.46886128187179565,0.0,0.0,0.0,1.0
8.724660801817663e-06,0.21780915558338165,0.45336711406707764,0.48798030614852905,0.30459511280059814,0.23678666353225708,0.002601875690743327,0.0,0.0,0.0,0.0
0.9645487070083618,0.27879753708839417,0.3961268663406372,0.4874253571033478,0.32152214646339417,0.6785138249397278,5.259303548221794e-10,0.0,0.0,0.0,1.0
0.9997408986091614,0.26412299275398254,0.4736640751361847,0.48684871196746826,0.2509511709213257,0.3518076241016388,0.12734530866146088,0.0,0.0,0.0,0.0
0.9925803542137146,0.4870421886444092,0.39057910442352295,0.5288143754005432,0.4086061418056488,0.7620689868927002,4.348977165262273e-14,0.0,0.0,0.0,1.0
0.9770448207855225,0.23894985020160675,0.6120153665542603,0.4872628450393677,0.39534226059913635,0.37721914052963257,1.0309649659044455e-14,0.0,0.0,0.0,0.0
0.9972183704376221,0.9295307397842407,0.6145234704017639,0.482314795255661,0.24904225766658783,0.16346222162246704,3.9655736472354874e-09,0.0,0.0,0.0,1.0
0.0017716105794534087,0.14185230433940887,0.4434586763381958,0.4853060841560364,0.2638443410396576,0.7311148643493652,0.00017755321459844708,0.0,0.0,0.0,0.0
7.819547710556323e-20,0.9866977334022522,0.37386566400527954,0.8442724943161011,0.24435214698314667,0.6499069929122925,0.8553343415260315,0.0,0.0,0.0,1.0
0.9956419467926025,0.13025681674480438,0.39643076062202454,0.48588183522224426,0.3978431820869446,0.053666114807128906,0.11023575067520142,0.0,0.0,0.0,0.0
0.99688321352005,0.46292221546173096,0.5744446516036987,0.5225543975830078,0.24872061610221863,0.26377901434898376,4.5123555906341137e-14,0.0,0.0,0.0,1.0
0.004694674164056778,0.17547793686389923,0.682106077671051,0.4860469102859497,0.22522693872451782,0.060750238597393036,0.0005943790310993791,0.0,0.0,0.0,0.0
0.03356677293777466,0.2674832344055176,0.39838331937789917,0.4870665669441223,0.34669405221939087,0.21030940115451813,0.7665091156959534,0.0,0.0,0.0,1.0
0.9994766116142273,0.1990891695022583,0.5354499220848083,0.4863301217556,0.3311518430709839,0.5632089972496033,0.7571396827697754,0.0,0.0,0.0,0.0
0.11992359906435013,0.18789440393447876,0.39331743121147156,0.5523697733879089,0.3232516944408417,0.3170517683029175,0.16529333591461182,0.0,0.0,0.0,1.0
0.8245808482170105,0.40741783380508423,0.36967116594314575,0.5430373549461365,0.38378140330314636,0.3737334907054901,0.022424494847655296,0.0,0.0,0.0,0.0
1.740355946822092e-05,0.6013109087944031,0.5231339931488037,0.48817989230155945,0.23887628316879272,0.6008574366569519,0.314069539308548,0.0,0.0,0.0,1.0
0.01051006093621254,0.8875189423561096,0.4399626553058624,0.5759096741676331,0.30010679364204407,0.6050528883934021,0.023481452837586403,0.0,0.0,0.0,0.0
0.7095111012458801,0.8764177560806274,0.41498708724975586,0.6031935811042786,0.2759515047073364,0.774243950843811,0.02024422027170658,0.0,0.0,0.0,1.0
0.9973523616790771,0.6438437700271606,0.3992903232574463,0.4879070818424225,0.2951430082321167,0.21567192673683167,0.2081315666437149,0.0,0.0,0.0,0.0
0.005187638103961945,0.8922511339187622,0.6880150437355042,0.5561880469322205,0.3740425407886505,0.7717358469963074,0.8090257048606873,0.0,0.0,0.0,1.0
0.005241714883595705,0.19550639390945435,0.5496460795402527,0.48613661527633667,0.20180217921733856,0.5686405897140503,0.0218825601041317,0.0,0.0,0.0,0.0
0.042226072400808334,0.60173100233078,0.6430132389068604,0.5464730262756348,0.33197033405303955,0.7273097634315491,0.754645049571991,0.0,0.0,0.0,1.0
0.00026032092864625156,0.8550239205360413,0.4031032919883728,0.4985034167766571,0.3281406760215759,0.6718794107437134,2.559863332862733e-06,0.0,0.0,0.0,0.0
0.9999814033508301,0.21661537885665894,0.4313616156578064,0.5372063517570496,0.5107656121253967,0.08815909922122955,0.7535560727119446,0.0,0.0,0.0,1.0
0.9989805817604065,0.2435758262872696,0.4057725965976715,0.526409387588501,0.34927093982696533,0.7490893602371216,1.31390691986903e-14,0.0,0.0,0.0,0.0
0.0004153672489337623,0.09604664891958237,0.407779335975647,0.5397619009017944,0.3406321108341217,0.4351561665534973,0.2741241455078125,0.0,0.0,0.0,1.0
0.9997871518135071,0.3991353213787079,0.41157427430152893,0.5009568333625793,0.2664428651332855,0.5119922161102295,0.0047289347276091576,0.0,0.0,0.0,0.0
