test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test
0.010018829256296158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1116570308804512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9997325539588928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.01789090782403946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9661606550216675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.000163057615282014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9996894598007202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.491805379482685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14170438051223755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9998183846473694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8210012316703796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9993748068809509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8984465599060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.999859094619751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9509259345795726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9673813581466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.058428021380678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.405580047110561e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004334933590143919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9994736313819885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999430179595947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8463037610054016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.689210145324978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0064020161516964436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9539639949798584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99212247133255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9981599450111389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00795266404747963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.669400823331671e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9909842014312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9946610331535339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9512754082679749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9986526966094971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9997186064720154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004157039802521467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.846145281092504e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998900890350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9835512042045593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9773660898208618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9893696308135986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9789739847183228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002114807488396764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00014672493853140622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9996911287307739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8738895058631897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9511621594429016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008540921844542027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.720974149880931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9987916350364685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9604135155677795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8757328391075134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999864101409912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09445062279701233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9669525027275085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9991530179977417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9997959733009338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028593046590685844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.989648163318634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9958130717277527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23303954303264618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9996649026870728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002490287646651268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9987865090370178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00834999606013298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9341488480567932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012594196014106274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.388518810737878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9549425840377808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
