0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,0.0,0.0,0.30229398608207697,0.0,1.5666178464889526,4.703420162200928,5.177773475646973,1.6516585350036619,0.0,2.3974390029907227,0.0,0.0,0.0,0.0,3.0824427604675293,4.977137088775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.754831314086914,3.8473660945892334,1.0,1.9761314392089844,0.0,0.0,6.8537678718566895,0.0,0.0,0.10760094225406648,0.16359473764896393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08931829780340195,0.0,1.711860418319702,0.0,1.0,0.0,0.0,0.0,37.22114562988281,1.0,0.0,0.0,0.0,4.757191181182861,1.0,1.595276117324829,1.9833631515502932,0.0,0.4479081928730011,0.0,0.0,0.0,0.0,0.0,1.0,2.3528828620910645,1.9354883432388303,0.9848999977111816,1.2510921955108645,0.0,4.570003032684326,0.0,0.0,16.293624877929688,0.0,3.984424114227295,0.0,0.0,0.7380536794662476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05924066156148911,0.0,1.570729374885559,0.0,1.0,0.0,0.0,0.0,26.760236740112305,1.0,4.099976062774658,0.0,0.0,0.0,0.0,1.611308217048645,2.4990053176879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5435993671417236,3.9730074405670166,2.712869644165039,1.0,2.1182518005371094,0.0,0.0,7.354240894317628,0.0,0.0,0.42271631956100464,0.3973900973796845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4879259467124939,0.0,1.0,0.5612561106681824,1.9070997238159182,2.0792744159698486,0.8038328886032104,0.0,1.824724555015564,0.0,0.0,0.0,0.0,1.0033464431762695,0.5948216915130615,0.0,1.5954664945602417,0.0,0.0,0.0,0.0,0.0,1.0,6.634312629699707,4.403923511505127,0.0,0.0,0.0,1.9119659662246704,0.0,0.0,6.59323787689209,0.0,0.0,0.5364413261413574,0.4999832510948181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375543594360352,1.0,4.532305717468262,0.0,0.0,0.0,0.0,2.95936131477356,4.758230686187744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.036713123321532,4.035494327545166,0.0,0.031933464109897614,0.0,1.971670627593994,0.0,0.0,6.835466384887695,0.0,0.0,0.3505120873451233,0.33097442984580994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09732962399721146,0.0,1.9488325119018557,0.0,1.0,0.943762183189392,2.9344072341918945,3.2095410823822017,1.0945231914520264,0.0,0.005512271076440811,0.0,0.0,2.622015476226806,1.0,0.0,0.0,0.0,11.327731132507324,1.0,0.0,0.0,0.0,0.0,1.0,0.7125582098960876,1.2364526987075806,2.3314313888549805,1.846696615219116,1.0,0.0,2.956373691558838,2.491608142852783,0.0,1.0,0.7610037326812744,0.0,0.0,0.17150980234146118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11561759561300278,0.0,2.3364012241363525,0.0,1.0,0.0,0.0,0.0,52.08932495117188,1.0,4.063053607940674,0.0,0.0,0.0,0.0,3.223021984100342,5.1903815269470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.818777084350586,5.715965270996094,0.0,0.0,0.0,0.0,2.3653550148010254,1.9691572189331052,0.0,1.0,4.393253803253174,0.0,0.0,0.8105637431144714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14870350062847135,0.0,2.648979663848877,0.0,1.0,0.0,0.0,0.0,21.09958839416504,1.0,2.0577716827392583,0.0,0.0,0.0,0.0,1.8895111083984373,3.015671730041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6068748831748962,3.0687694549560547,2.139055728912353,1.0,4.3428077697753915,0.0,0.0,15.48104476928711,0.0,0.8530594110488892,0.0025664195418357853,0.0,0.18455880880355835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11767644435167313,0.0,2.4982192516326904,0.0,1.0,0.0,0.0,0.0,11.023856163024902,1.0,1.438193678855896,0.0,0.0,0.0,0.0,1.8476178646087649,2.961683511734009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6671886444091797,1.260357141494751,2.501035213470459,1.9600377082824707,1.0,1.0900135040283203,0.0,0.0,3.612887144088745,0.0,4.143770217895509,0.0,0.0,0.7704028487205505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19686394929885864,0.0,3.290030241012573,0.0,1.0,0.0,0.0,0.0,60.73065948486328,1.0,2.1032361984252934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888045787811278,1.0,0.0,0.0,0.0,0.0,1.0,9.657781600952148,6.140215873718263,0.0,0.0,0.0,1.019378900527954,0.09943680465221404,0.06206370145082474,2.7448086738586426,0.0,0.0,0.18082574009895325,0.18596592545509336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
