0,1,2,3,4,5,6,7,8,9,10
0.8984465599060059,0.9615303277969359,0.5242264270782471,0.5473395586013794,0.2412493973970413,0.0,0.0,0.0,0.0,0.0,1.0
0.9673813581466676,0.7824196815490723,0.6464745402336121,0.48445010185241705,0.2835596203804016,0.0,0.0,0.0,0.0,0.0,0.0
0.0064020161516964436,0.9873194694519044,0.3974529206752777,0.4886508285999298,0.2991954982280731,0.0,0.0,0.0,0.0,0.0,0.0
0.99212247133255,0.8775430917739868,0.5604224801063538,0.5975740551948547,0.3046189844608307,0.0,0.0,0.0,0.0,0.0,0.0
0.9986526966094972,0.8394564986228943,0.4148280918598175,0.4960452318191528,0.24895711243152616,0.0,0.0,0.0,0.0,0.0,1.0
0.9773660898208618,0.5446123480796814,0.7375543713569641,0.484377920627594,0.3838106691837311,0.0,0.0,0.0,0.0,0.0,1.0
0.00014672493853140622,0.20414699614048004,0.3931868374347687,0.4866196215152741,0.2969783246517181,0.0,0.0,0.0,0.0,0.0,1.0
0.09445062279701233,0.8782774806022644,0.6225232481956482,0.48668557405471796,0.2942359745502472,0.0,0.0,0.0,0.0,0.0,1.0
0.989648163318634,0.5448805093765259,0.5283824801445007,0.4869213998317719,0.3213413655757904,0.0,0.0,0.0,0.0,0.0,0.0
0.997218370437622,0.9295307397842408,0.6145234704017639,0.482314795255661,0.24904225766658786,0.0,0.0,0.0,0.0,0.0,1.0
7.819547710556322e-20,0.9866977334022522,0.3738656640052795,0.8442724943161011,0.2443521469831467,0.0,0.0,0.0,0.0,0.0,1.0
1.740355946822092e-05,0.6013109087944031,0.5231339931488037,0.4881798923015594,0.2388762831687927,0.0,0.0,0.0,0.0,0.0,1.0
0.7095111012458801,0.8764177560806274,0.4149870872497559,0.6031935811042786,0.2759515047073364,0.0,0.0,0.0,0.0,0.0,1.0
0.99998140335083,0.21661537885665894,0.4313616156578064,0.5372063517570496,0.5107656121253967,0.0,0.0,0.0,0.0,0.0,1.0
0.0004153672489337623,0.09604664891958237,0.40777933597564703,0.5397619009017944,0.3406321108341217,0.0,0.0,0.0,0.0,0.0,1.0
