0,1,2,3,4,5,6,7,8,9,10
0.9996894598007202,0.2510412931442261,0.6549671292304993,0.487142413854599,0.2960629165172577,0.34951451420784,0.3849681317806244,0.0,0.0,0.0,1.0
0.9673813581466676,0.7824196815490723,0.6464745402336121,0.48445010185241705,0.2835596203804016,0.3313060998916626,8.410856025875546e-06,0.0,0.0,0.0,0.0
0.9999430179595948,0.9525983929634094,0.4143559336662293,0.4875305593013763,0.3931104838848114,0.3414073586463928,0.14312361180782318,0.0,0.0,0.0,1.0
0.9909842014312744,0.5220749974250793,0.5996308922767639,0.4875385165214538,0.2900656759738922,0.7138785123825073,0.008780794218182564,0.0,0.0,0.0,0.0
0.9789739847183228,0.4817404448986054,0.4757234156131744,0.6035484671592712,0.3227780759334564,0.6306439042091371,1.1525670825726642e-13,0.0,0.0,0.0,1.0
0.0021148074883967642,0.9852649569511414,0.3913859128952025,0.5671953558921814,0.2787052094936371,0.08226625621318817,3.0057940136885015e-08,0.0,0.0,0.0,0.0
0.00014672493853140622,0.20414699614048004,0.3931868374347687,0.4866196215152741,0.2969783246517181,0.36179465055465704,0.7442597150802612,0.0,0.0,0.0,1.0
5.7209741498809315e-05,0.5123748183250427,0.6191285848617554,0.4875912070274353,0.3345265388488769,0.5817154049873352,0.7999304533004761,0.0,0.0,0.0,0.0
0.9991530179977416,0.9734859466552734,0.4139951467514038,0.4867504835128784,0.2513290643692017,0.2412184178829193,0.01750124990940094,0.0,0.0,0.0,1.0
0.9987865090370178,0.8937565088272095,0.7399773597717285,0.48644158244133,0.31028878688812256,0.4600672125816345,0.16974203288555145,0.0,0.0,0.0,0.0
0.012594196014106274,0.6919061541557312,0.4471616744995117,0.5011251568794249,0.295861691236496,0.3485323190689087,0.7585767507553101,0.0,0.0,0.0,1.0
0.2117641717195511,0.9221469163894652,0.4020074009895325,0.4896194040775299,0.42190757393836975,0.6491103768348694,0.00013174416380934417,0.0,0.0,0.0,0.0
8.724660801817661e-06,0.21780915558338165,0.4533671140670776,0.487980306148529,0.3045951128005981,0.2367866635322571,0.002601875690743327,0.0,0.0,0.0,0.0
7.819547710556322e-20,0.9866977334022522,0.3738656640052795,0.8442724943161011,0.2443521469831467,0.6499069929122925,0.8553343415260315,0.0,0.0,0.0,1.0
0.99688321352005,0.462922215461731,0.5744446516036987,0.5225543975830078,0.24872061610221866,0.26377901434898376,4.512355590634114e-14,0.0,0.0,0.0,1.0
0.004694674164056778,0.17547793686389926,0.682106077671051,0.4860469102859497,0.22522693872451785,0.060750238597393036,0.0005943790310993791,0.0,0.0,0.0,0.0
1.740355946822092e-05,0.6013109087944031,0.5231339931488037,0.4881798923015594,0.2388762831687927,0.6008574366569519,0.31406953930854803,0.0,0.0,0.0,1.0
0.0002603209286462516,0.8550239205360413,0.4031032919883728,0.4985034167766571,0.3281406760215759,0.6718794107437134,2.559863332862733e-06,0.0,0.0,0.0,0.0
