0,1,2,3,4,5,6,7,8,9,10
0.01789090782403946,0.8310815691947937,0.40632298588752747,0.4864531457424164,0.2626689970493317,0.30943524837493896,0.0,0.0,0.0,0.0,0.0
0.9673813581466676,0.7824196815490723,0.6464745402336121,0.48445010185241705,0.2835596203804016,0.3313060998916626,0.0,0.0,0.0,0.0,0.0
8.405580047110561e-06,0.900961458683014,0.4997085928916931,0.6218416690826416,0.30544355511665344,0.6983762383460999,0.0,0.0,0.0,0.0,0.0
0.99212247133255,0.8775430917739868,0.5604224801063538,0.5975740551948547,0.3046189844608307,0.6230484843254089,0.0,0.0,0.0,0.0,0.0
0.9669525027275084,0.9862632751464844,0.4272589683532715,0.5159924626350403,0.2182251363992691,0.3992610573768616,0.0,0.0,0.0,0.0,0.0
0.9991530179977416,0.9734859466552734,0.4139951467514038,0.4867504835128784,0.2513290643692017,0.2412184178829193,0.0,0.0,0.0,0.0,1.0
0.989648163318634,0.5448805093765259,0.5283824801445007,0.4869213998317719,0.3213413655757904,0.6765199303627014,0.0,0.0,0.0,0.0,0.0
0.002490287646651268,0.8197125792503357,0.3955692946910858,0.4875521063804626,0.29711252450942993,0.30780309438705444,0.0,0.0,0.0,0.0,1.0
0.9549425840377808,0.9984001517295836,0.5998731255531311,0.4867438077926636,0.28724876046180725,0.479629784822464,0.0,0.0,0.0,0.0,1.0
0.9770448207855223,0.23894985020160675,0.6120153665542603,0.4872628450393677,0.3953422605991364,0.37721914052963257,0.0,0.0,0.0,0.0,0.0
0.997218370437622,0.9295307397842408,0.6145234704017639,0.482314795255661,0.24904225766658786,0.16346222162246704,0.0,0.0,0.0,0.0,1.0
0.004694674164056778,0.17547793686389926,0.682106077671051,0.4860469102859497,0.22522693872451785,0.060750238597393036,0.0,0.0,0.0,0.0,0.0
0.8245808482170105,0.4074178338050842,0.36967116594314575,0.5430373549461365,0.3837814033031464,0.3737334907054901,0.0,0.0,0.0,0.0,0.0
0.005241714883595705,0.19550639390945435,0.5496460795402527,0.4861366152763367,0.20180217921733856,0.5686405897140503,0.0,0.0,0.0,0.0,0.0
0.0002603209286462516,0.8550239205360413,0.4031032919883728,0.4985034167766571,0.3281406760215759,0.6718794107437134,0.0,0.0,0.0,0.0,0.0
0.99998140335083,0.21661537885665894,0.4313616156578064,0.5372063517570496,0.5107656121253967,0.08815909922122955,0.0,0.0,0.0,0.0,1.0
