0,1,2,3,4,5,6,7,8,9,10
0.1116570308804512,0.3306669294834137,0.6354771852493286,0.5711275935173035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8210012316703796,0.09689656645059586,0.4094418883323669,0.4872414469718933,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9673813581466676,0.7824196815490723,0.6464745402336121,0.48445010185241705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9539639949798584,0.973450005054474,0.40046170353889465,0.4852552711963654,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99212247133255,0.8775430917739868,0.5604224801063538,0.5975740551948547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9909842014312744,0.5220749974250793,0.5996308922767639,0.4875385165214538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9997186064720154,0.735559344291687,0.43284058570861816,0.495513528585434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9789739847183228,0.4817404448986054,0.4757234156131744,0.6035484671592712,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.7209741498809315e-05,0.5123748183250427,0.6191285848617554,0.4875912070274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.989648163318634,0.5448805093765259,0.5283824801445007,0.4869213998317719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.388518810737878e-05,0.7960107922554016,0.563133180141449,0.4870282709598541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2117641717195511,0.9221469163894652,0.4020074009895325,0.4896194040775299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9438190460205078,0.16193082928657532,0.4035747945308685,0.4897851943969727,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.724660801817661e-06,0.21780915558338165,0.4533671140670776,0.487980306148529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9925803542137146,0.4870421886444092,0.39057910442352295,0.5288143754005432,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9770448207855223,0.23894985020160675,0.6120153665542603,0.4872628450393677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.819547710556322e-20,0.9866977334022522,0.3738656640052795,0.8442724943161011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
