test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test
0.940068781375885,0.5446070432662964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9952238202095032,0.15288996696472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999710738658905,0.6832737922668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999098777770996,0.9034948348999023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.133883173082722e-07,0.26306039094924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9729400277137756,0.9926995635032654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.298467163403984e-06,0.9954568147659302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8337958455085754,0.16324028372764587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008149358443915844,0.9623053073883057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9900237917900085,0.9187991619110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9989789724349976,0.24548789858818054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002821063972078264,0.19477754831314087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8824310898780823,0.10677951574325562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.903650164604187,0.9576585292816162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09624573588371277,0.8618915677070618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9945648908615112,0.9990376234054565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015742991119623184,0.7790143489837646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9985195994377136,0.8062583208084106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008788015693426132,0.8545922040939331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002737961243838072,0.9229158163070679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15820148587226868,0.9518875479698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9997549653053284,0.05128563940525055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9963874816894531,0.7881461977958679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002393047558143735,0.46182042360305786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999750852584839,0.9743345975875854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926271378993988,0.9612219333648682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9963920712471008,0.5464672446250916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9988977909088135,0.8411022424697876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.541415496030822e-05,0.06613899022340775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.470397784141824e-05,0.07336878776550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10313668847084045,0.5329802632331848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.26335322856903076,0.10971584171056747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3065853954330464e-09,0.27614304423332214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7133784294128418,0.2736749053001404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7704799175262451,0.9912523627281189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.516686307302734e-07,0.9955477714538574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006807080353610218,0.9394076466560364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9646557569503784,0.9119630455970764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013175341300666332,0.25565049052238464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9988540410995483,0.7147074937820435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9883461594581604,0.9209429621696472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3468500738063085e-08,0.9774178862571716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8404289484024048,0.19037149846553802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7785181626095437e-05,0.19714391231536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9675481915473938,0.24989666044712067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0009163913782685995,0.9855877161026001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0070576283615083e-05,0.987640917301178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9969770908355713,0.16323143243789673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
