test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test
0.940068781375885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9952238202095032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999710738658905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999098777770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.133883173082722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9729400277137756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.298467163403984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8337958455085754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008149358443915844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9900237917900085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9989789724349976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0002821063972078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8824310898780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.903650164604187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09624573588371277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9945648908615112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015742991119623184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9985195994377136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008788015693426132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002737961243838072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15820148587226868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9997549653053284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9963874816894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002393047558143735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999750852584839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926271378993988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9963920712471008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9988977909088135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.541415496030822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.470397784141824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10313668847084045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.26335322856903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3065853954330464e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7133784294128418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7704799175262451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.516686307302734e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006807080353610218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9646557569503784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013175341300666332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9988540410995483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9883461594581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3468500738063085e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8404289484024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7785181626095437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9675481915473938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0009163913782685995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0070576283615083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9969770908355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.916126156080281e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.026822544634342194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5597950095980195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0004760993178933859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9623864889144897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9672876596450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013128051068633795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9463077783584595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998413324356079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00040788427577354014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9041597843170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9901060461997986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9997555613517761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9908128380775452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998726844787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.985943078994751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998605251312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9462560415267944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9994550347328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0004515229957178235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00044151334441266954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005366695579141378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020300517790019512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.016229648143053055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998719692230225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.001405725022777915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12707708775997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05618322268128395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9031438827514648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15556880831718445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017725205980241299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9951933026313782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005272358539514244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.991266667842865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0053296214900910854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0012012994848191738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998986721038818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98488450050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00026004682877101004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9971970319747925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9735679626464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9921801090240479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008170866407454014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9849276542663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005599067662842572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.120363054331392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.503786948997003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9991638660430908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00017298721650149673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9948892593383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9663586020469666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9973865151405334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
