0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,0.12696970999240875,0.0,0.5687099099159241,0.0,0.0,0.0,0.0,7.034956455230713,1.0,1.927394986152649,0.0,0.0,0.0,0.0,1.6855201721191406,2.494913101196289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07491659373044968,0.0,1.7693498134613037,0.0,1.0,0.0,0.0,0.0,8.102103233337402,1.0,3.053856372833252,0.0,0.0,0.0,0.0,1.5789655447006226,2.439075469970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11840835958719254,0.0,2.0963385105133057,0.0,1.0,0.0,0.0,0.0,34.9284782409668,1.0,3.3218045234680176,0.0,0.0,0.0,0.0,1.3700770139694214,2.1590280532836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3165148198604584,0.0,1.1384751796722412,0.0,1.347943663597107,4.076052188873291,4.4823198318481445,1.4486088752746582,0.0,0.0,0.0,0.0,8.156841278076172,1.0,0.0,0.0,0.0,2.825178384780884,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08466783910989761,0.0,1.9335119724273682,0.0,1.0,0.0,0.0,0.0,53.19086456298828,1.0,4.97332763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627424240112305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21796929836273193,0.0,3.6390740871429443,0.0,1.0,0.0,0.0,0.0,12.718352317810059,1.0,0.0,0.0,0.0,16.032495498657227,1.0,2.5523622035980225,4.0798773765563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07454480975866318,0.0,0.40009212493896484,0.0,0.0,0.0,0.0,57.26913833618164,1.0,0.0,0.0,0.0,9.994507789611816,1.0,0.8343756198883057,0.22067362070083618,0.0,1.8863979578018188,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20288589596748352,0.0,3.351439952850342,0.0,1.0,0.0,0.0,0.0,4.972484588623047,1.0,1.3726933002471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5953216552734375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11869955062866211,0.0,0.491374671459198,0.0,0.0,0.0,0.0,16.427061080932617,1.0,2.8978958129882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80510425567627,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.1632468700408936,3.561356544494629,3.9057679176330566,1.2888083457946777,0.0,0.0,0.0,0.0,14.485090255737305,1.0,1.6266101598739624,2.5686492919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2095695585012436,0.0,0.7790914177894592,0.0,0.0,0.0,0.0,32.65583801269531,1.0,1.552838683128357,0.0,0.0,0.0,0.0,0.6864439845085144,0.0,0.0,3.829440116882324,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1018267497420311,0.0,2.170647382736206,0.0,1.0,0.5736990571022034,1.9026521444320679,2.0756428241729736,0.7819885611534119,0.0,3.5344767570495605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676225185394287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15097841620445251,0.0,2.5933916568756104,0.0,1.0,0.0,0.0,0.0,48.762657165527344,1.0,3.7811379432678223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.859615325927734,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.6909022927284241,0.0,1.0,0.0,0.0,0.0,74.03997039794922,1.0,1.821764588356018,0.0,0.0,0.0,0.0,3.4912655353546143,5.635905742645264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.021245360374450684,0.0,0.38938868045806885,0.0,0.0,0.0,0.0,46.995243072509766,1.0,2.03503155708313,0.0,0.0,0.0,0.0,2.9004242420196533,4.656775951385498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.15926022827625275,0.0,0.0,0.0,0.0,11.97464656829834,1.0,2.6621346473693848,0.0,0.0,0.0,0.0,3.477586030960083,5.585348606109619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08356676250696182,0.0,0.43235886096954346,0.0,0.0,0.0,0.0,2.5127363204956055,1.0,0.9080201387405396,0.0,0.0,0.0819874033331871,0.0,0.0,0.0,0.0,5.657480716705322,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
